2015/01/22,112.4000
2015/01/21,109.5500
2015/01/20,108.7200
2015/01/16,105.9900
2015/01/15,106.8200
2015/01/14,109.8000
2015/01/13,110.2200
2015/01/12,109.2500
2015/01/09,112.0100
2015/01/08,111.8900
2015/01/07,107.7500
2015/01/06,106.2600
2015/01/05,106.2500
2015/01/02,109.3300
2014/12/31,110.3800
2014/12/30,112.5200
2014/12/29,113.9100
2014/12/26,113.9900
2014/12/24,112.0100
2014/12/23,112.5400
2014/12/22,112.9400
2014/12/19,111.7800
2014/12/18,112.6500
2014/12/17,109.4100
2014/12/16,106.7450
2014/12/15,108.2250
2014/12/12,109.7300
2014/12/11,111.6200
2014/12/10,111.9500
2014/12/09,114.1200
2014/12/08,112.4000
2014/12/05,115.0000
2014/12/04,115.4900
2014/12/03,115.9300
2014/12/02,114.6300
2014/12/01,115.0700
2014/11/28,118.9300
2014/11/26,119.0000
2014/11/25,117.6000
2014/11/24,118.6250
2014/11/21,116.4700
2014/11/20,116.3100
2014/11/19,114.6700
2014/11/18,115.4700
2014/11/17,113.9900
2014/11/14,114.1800
2014/11/13,112.8200
2014/11/12,111.2500
2014/11/11,109.7000
2014/11/10,108.8300
2014/11/07,109.0100
2014/11/06,108.7000
2014/11/05,108.8600
2014/11/04,108.6000
2014/11/03,109.4000
2014/10/31,108.0000
2014/10/30,106.9800
2014/10/29,107.3400
2014/10/28,106.7400
2014/10/27,105.1100
2014/10/24,105.2200
2014/10/23,104.8300
2014/10/22,102.9900
2014/10/21,102.4700
2014/10/20,99.7600
2014/10/17,97.6700
2014/10/16,96.2600
2014/10/15,97.5400
2014/10/14,98.7500
2014/10/13,99.8100
2014/10/10,100.7300
2014/10/09,101.0200
2014/10/08,100.8000
2014/10/07,98.7500
2014/10/06,99.6200
2014/10/03,99.6200
2014/10/02,99.9000
2014/10/01,99.1800
2014/09/30,100.7500
2014/09/29,100.1100
2014/09/26,100.7500
2014/09/25,97.8700
2014/09/24,101.7500
2014/09/23,102.6400
2014/09/22,101.0600
2014/09/19,100.9600
2014/09/18,101.7900
2014/09/17,101.5800
2014/09/16,100.8600
2014/09/15,101.6300
2014/09/12,101.6600
2014/09/11,101.4300
2014/09/10,101.0000
